area,age,gender,education,socio_professional_group,years_experience,marital_status,has_car,home_ownership,has_land,number_of_children,source_revenu_secondaire,health_insurance,income,age_category,year_of_birth,age_squared,favorite_color
urbain,40,homme,fondamental,Groupe3,15.0,marié,0,rented,0,1,1,1,36898,adulte,1984,1600,vert
rural,19,homme,secondaire,Groupe2,1.0,divorcé,0,owned,1,1,1,1,999,jeune,2005,361,bleu
rural,43,homme,secondaire,Groupe5,21.0,marié,0,rented,1,0,1,0,10011,adulte,1981,1849,rouge
urbain,18,femme,fondamental,Groupe1,0.0,veuf,1,rented,0,0,0,1,11817,jeune,2006,324,vert
urbain,41,femme,secondaire,Groupe3,11.0,divorcé,1,owned,0,0,0,1,20453,adulte,1983,1681,vert
rural,27,homme,supérieur,Groupe6,9.0,marié,1,owned,1,2,1,1,11494,adulte,1997,729,vert
urbain,47,homme,supérieur,Groupe6,22.0,divorcé,1,owned,0,0,1,0,20105,sénior,1977,2209,vert
urbain,40,homme,fondamental,Groupe2,18.0,marié,1,rented,0,0,0,1,29943,adulte,1984,1600,bleu
urbain,29,femme,fondamental,Groupe4,0.0,marié,1,owned,0,3,0,0,12103,adulte,1995,841,bleu
urbain,19,homme,fondamental,Groupe2,0.0,marié,0,owned,0,1,1,0,36006,jeune,2005,361,vert
rural,57,homme,fondamental,Groupe2,30.0,divorcé,0,rented,1,1,0,0,6036,sénior,1967,3249,jaune
urbain,33,homme,sans_niveau,Groupe5,11.0,divorcé,0,rented,1,1,0,0,9347,adulte,1991,1089,bleu
urbain,61,femme,supérieur,Groupe2,30.0,célibataire,0,owned,0,0,0,1,59733,âgé,1963,3721,rouge
urbain,18,femme,sans_niveau,Groupe1,0.0,marié,0,owned,0,1,0,1,15388,jeune,2006,324,vert
urbain,31,homme,sans_niveau,Groupe3,8.0,marié,1,owned,0,3,0,1,11942,adulte,1993,961,bleu
rural,18,homme,secondaire,Groupe2,0.0,célibataire,0,owned,1,2,1,1,544295,jeune,2006,324,bleu
urbain,46,homme,sans_niveau,Groupe6,15.0,marié,1,rented,0,2,1,0,25870,sénior,1978,2116,jaune
rural,47,homme,sans_niveau,Groupe5,19.0,divorcé,1,owned,1,1,1,1,4895,sénior,1977,2209,vert
urbain,25,femme,fondamental,Groupe2,3.0,marié,0,rented,0,1,1,0,22704,jeune,1999,625,vert
urbain,25,femme,supérieur,Groupe5,,célibataire,1,rented,0,0,0,0,9662,jeune,1999,625,rouge
rural,29,femme,sans_niveau,Groupe3,10.0,marié,1,rented,0,1,0,0,25926,adulte,1995,841,vert
rural,31,femme,supérieur,Groupe3,8.0,marié,0,,0,2,1,0,3185,adulte,1993,961,vert
urbain,26,homme,supérieur,Groupe2,0.0,célibataire,1,owned,0,1,0,1,65699,adulte,1998,676,vert
urbain,51,femme,sans_niveau,Groupe1,25.0,divorcé,1,other,0,0,0,1,59500,sénior,1973,2601,rouge
urbain,27,femme,fondamental,Groupe2,3.0,divorcé,1,owned,0,1,1,1,19419,adulte,1997,729,rouge
rural,18,femme,fondamental,Groupe5,0.0,marié,1,owned,1,3,0,0,1607,jeune,2006,324,jaune
urbain,31,femme,fondamental,Groupe1,11.0,célibataire,1,owned,0,0,0,1,32909,adulte,1993,961,jaune
urbain,27,femme,sans_niveau,Groupe2,9.0,célibataire,1,owned,0,2,1,1,13269,adulte,1997,729,bleu
urbain,18,femme,fondamental,Groupe3,0.0,célibataire,0,owned,0,0,0,0,9539,jeune,2006,324,rouge
urbain,37,homme,fondamental,Groupe4,8.0,marié,0,rented,0,1,1,1,6058,adulte,1987,1369,rouge
rural,18,homme,sans_niveau,Groupe1,0.0,célibataire,0,owned,0,0,1,0,5285,jeune,2006,324,jaune
urbain,40,femme,fondamental,Groupe4,19.0,marié,1,rented,0,2,0,0,9038,adulte,1984,1600,vert
urbain,34,homme,supérieur,Groupe5,10.0,marié,0,owned,0,4,0,0,20309,adulte,1990,1156,jaune
urbain,26,homme,secondaire,Groupe2,3.0,célibataire,1,rented,0,0,0,1,30455,adulte,1998,676,vert
urbain,18,homme,fondamental,Groupe4,0.0,célibataire,0,rented,0,1,1,0,13056,jeune,2006,324,bleu
urbain,18,homme,secondaire,Groupe2,0.0,divorcé,1,owned,0,0,0,1,10856,jeune,2006,324,jaune
urbain,48,homme,fondamental,Groupe4,22.0,marié,1,other,0,1,1,0,11922,sénior,1976,2304,rouge
urbain,30,femme,fondamental,Groupe3,11.0,veuf,1,rented,0,0,0,1,18354,adulte,1994,900,jaune
rural,18,homme,fondamental,Groupe5,0.0,veuf,0,owned,1,1,1,1,1260,jeune,2006,324,rouge
rural,34,homme,secondaire,Groupe4,16.0,marié,0,owned,1,5,0,0,891,adulte,1990,1156,bleu
urbain,30,homme,fondamental,Groupe4,12.0,marié,1,rented,0,4,0,0,15238,adulte,1994,900,rouge
urbain,56,homme,secondaire,Groupe2,26.0,marié,1,owned,0,0,1,1,72985,sénior,1968,3136,bleu
urbain,28,femme,fondamental,Groupe5,10.0,marié,1,rented,0,2,0,0,14996,adulte,1996,784,bleu
urbain,49,femme,secondaire,Groupe5,22.0,veuf,1,rented,0,1,0,0,10698,sénior,1975,2401,jaune
rural,31,homme,sans_niveau,Groupe3,9.0,célibataire,0,owned,1,0,0,0,597,adulte,1993,961,jaune
rural,18,homme,secondaire,Groupe6,0.0,marié,1,owned,1,4,1,0,638,jeune,2006,324,vert
urbain,42,femme,secondaire,Groupe6,15.0,veuf,1,owned,0,0,1,0,17034,adulte,1982,1764,bleu
urbain,53,homme,supérieur,Groupe5,23.0,célibataire,1,owned,0,1,0,0,38223,sénior,1971,2809,bleu
rural,48,femme,secondaire,Groupe4,,marié,1,owned,1,1,1,1,8275,sénior,1976,2304,rouge
urbain,39,femme,sans_niveau,Groupe1,16.0,célibataire,1,owned,0,0,0,0,71,adulte,1985,1521,rouge
urbain,49,femme,supérieur,Groupe2,23.0,veuf,1,owned,0,0,0,0,54402,sénior,1975,2401,rouge
urbain,37,homme,sans_niveau,Groupe2,16.0,célibataire,1,owned,0,0,1,1,47316,adulte,1987,1369,bleu
urbain,36,femme,secondaire,Groupe6,13.0,célibataire,0,owned,0,1,0,0,19563,adulte,1988,1296,jaune
urbain,18,homme,fondamental,Groupe4,0.0,marié,1,rented,0,2,0,1,8111,jeune,2006,324,rouge
urbain,38,homme,,Groupe3,15.0,célibataire,0,owned,0,1,0,1,23451,adulte,1986,1444,vert
urbain,57,femme,sans_niveau,Groupe5,28.0,divorcé,1,owned,1,0,0,0,7134,sénior,1967,3249,jaune
rural,18,homme,sans_niveau,Groupe2,0.0,marié,0,other,0,2,1,1,4176,jeune,2006,324,jaune
rural,18,femme,secondaire,Groupe3,0.0,célibataire,0,owned,1,2,1,0,8172,jeune,2006,324,jaune
rural,30,homme,supérieur,Groupe3,7.0,célibataire,0,owned,1,0,0,0,3987,adulte,1994,900,bleu
urbain,18,femme,supérieur,Groupe3,0.0,marié,1,rented,0,4,0,0,8133,jeune,2006,324,jaune
urbain,45,femme,supérieur,Groupe5,23.0,divorcé,0,owned,0,0,0,0,35298,adulte,1979,2025,rouge
urbain,18,homme,fondamental,Groupe5,0.0,veuf,1,rented,0,1,0,0,8092,jeune,2006,324,vert
rural,45,homme,supérieur,Groupe3,22.0,marié,1,owned,1,3,1,0,4034,adulte,1979,2025,jaune
urbain,50,homme,sans_niveau,Groupe2,20.0,célibataire,1,rented,0,1,0,0,53066,sénior,1974,2500,vert
urbain,44,homme,supérieur,Groupe5,18.0,veuf,1,owned,0,1,1,0,21978,adulte,1980,1936,rouge
urbain,35,homme,fondamental,Groupe5,13.0,marié,1,other,0,3,1,1,14822,adulte,1989,1225,vert
rural,43,femme,supérieur,Groupe5,16.0,veuf,1,owned,1,1,1,0,1772,adulte,1981,1849,rouge
rural,18,homme,secondaire,Groupe5,0.0,célibataire,1,owned,1,0,1,0,794,jeune,2006,324,jaune
urbain,38,femme,secondaire,Groupe2,14.0,marié,1,rented,0,1,0,1,56684,adulte,1986,1444,bleu
rural,25,homme,fondamental,Groupe3,4.0,divorcé,1,owned,1,1,0,1,10160,jeune,1999,625,vert
urbain,48,femme,sans_niveau,Groupe5,18.0,divorcé,1,owned,1,1,1,1,49303,sénior,1976,2304,bleu
urbain,45,homme,fondamental,Groupe5,25.0,divorcé,1,rented,0,0,1,1,4082,adulte,1979,2025,bleu
rural,22,homme,secondaire,Groupe5,0.0,célibataire,0,owned,1,0,0,1,266,jeune,2002,484,vert
urbain,40,femme,supérieur,Groupe5,11.0,célibataire,0,rented,0,1,0,1,8346,adulte,1984,1600,jaune
urbain,40,homme,supérieur,Groupe5,9.0,marié,1,owned,1,1,0,1,442594,adulte,1984,1600,vert
rural,27,femme,fondamental,Groupe2,5.0,divorcé,0,owned,0,1,0,1,2460,adulte,1997,729,bleu
urbain,35,femme,sans_niveau,Groupe4,11.0,veuf,1,rented,0,1,1,1,20311,adulte,1989,1225,vert
rural,42,homme,secondaire,Groupe4,13.0,marié,0,other,1,2,1,1,3435,adulte,1982,1764,bleu
urbain,28,homme,supérieur,Groupe2,5.0,célibataire,0,owned,0,0,0,1,71268,adulte,1996,784,bleu
urbain,21,homme,secondaire,Groupe4,3.0,marié,0,other,0,2,0,0,32214,jeune,2003,441,bleu
urbain,38,homme,sans_niveau,Groupe4,10.0,veuf,1,rented,0,2,0,0,28122,adulte,1986,1444,jaune
rural,57,homme,sans_niveau,Groupe2,24.0,célibataire,1,owned,1,0,1,0,6775,sénior,1967,3249,rouge
urbain,32,homme,supérieur,Groupe3,6.0,célibataire,1,owned,0,1,1,1,19367,adulte,1992,1024,rouge
urbain,29,femme,supérieur,Groupe2,8.0,veuf,1,rented,0,3,1,1,40216,adulte,1995,841,rouge
urbain,23,femme,sans_niveau,Groupe2,2.0,célibataire,0,rented,1,0,0,1,17618,jeune,2001,529,jaune
rural,52,homme,fondamental,Groupe1,23.0,divorcé,0,owned,1,1,1,1,9496,sénior,1972,2704,vert
urbain,48,homme,sans_niveau,Groupe3,18.0,divorcé,1,owned,0,0,0,0,17255,sénior,1976,2304,rouge
urbain,32,femme,fondamental,Groupe2,14.0,veuf,0,rented,0,1,0,1,20722,adulte,1992,1024,jaune
urbain,23,homme,fondamental,Groupe4,,marié,0,rented,0,1,0,1,4982,jeune,2001,529,jaune
urbain,23,homme,,Groupe4,0.0,marié,1,rented,0,1,0,0,14438,jeune,2001,529,bleu
urbain,22,femme,supérieur,Groupe5,3.0,marié,1,rented,0,0,0,0,4981,jeune,2002,484,vert
urbain,27,homme,sans_niveau,Groupe4,7.0,divorcé,1,rented,0,0,0,0,16846,adulte,1997,729,vert
rural,26,femme,fondamental,Groupe1,3.0,marié,1,owned,0,0,1,0,6743,adulte,1998,676,rouge
urbain,23,femme,,Groupe4,4.0,divorcé,1,other,0,0,0,0,27512,jeune,2001,529,rouge
urbain,51,femme,supérieur,Groupe1,25.0,célibataire,1,owned,0,3,0,1,70418,sénior,1973,2601,bleu
urbain,58,femme,fondamental,Groupe3,25.0,célibataire,1,owned,0,0,1,1,86993,sénior,1966,3364,bleu
rural,18,homme,,Groupe4,0.0,marié,0,owned,0,4,1,0,1183,jeune,2006,324,bleu
urbain,26,homme,secondaire,Groupe5,4.0,célibataire,1,owned,0,0,0,1,4301,adulte,1998,676,jaune
rural,20,homme,,Groupe5,0.0,divorcé,0,owned,1,1,1,0,8355,jeune,2004,400,vert
rural,39,femme,secondaire,Groupe5,16.0,marié,1,rented,0,2,1,0,2530,adulte,1985,1521,rouge
urbain,29,femme,secondaire,Groupe6,7.0,divorcé,1,rented,0,2,1,0,350195,adulte,1995,841,rouge
urbain,19,homme,supérieur,Groupe2,0.0,célibataire,0,owned,0,0,1,1,91898,jeune,2005,361,rouge
rural,59,femme,supérieur,Groupe5,27.0,veuf,1,rented,1,0,1,0,1413,sénior,1965,3481,bleu
rural,42,homme,fondamental,Groupe3,20.0,célibataire,0,rented,0,0,1,1,1593,adulte,1982,1764,bleu
rural,20,homme,supérieur,Groupe4,,marié,0,owned,0,3,0,0,2507,jeune,2004,400,rouge
rural,57,homme,sans_niveau,Groupe4,28.0,célibataire,1,rented,1,1,1,0,2969,sénior,1967,3249,jaune
urbain,18,femme,sans_niveau,Groupe5,0.0,marié,0,rented,0,4,1,0,2346,jeune,2006,324,bleu
rural,44,homme,sans_niveau,Groupe1,18.0,veuf,0,owned,1,1,0,0,8072,adulte,1980,1936,bleu
urbain,70,homme,secondaire,Groupe2,,marié,1,rented,0,2,0,1,44629,âgé,1954,4900,vert
urbain,33,femme,fondamental,Groupe3,15.0,marié,1,owned,0,1,0,0,20827,adulte,1991,1089,vert
urbain,30,femme,fondamental,Groupe6,10.0,célibataire,0,owned,0,1,1,1,5343,adulte,1994,900,bleu
urbain,37,homme,fondamental,Groupe1,12.0,célibataire,0,owned,0,0,0,1,32714,adulte,1987,1369,rouge
urbain,68,femme,secondaire,Groupe2,39.0,célibataire,1,rented,0,3,0,0,17185,âgé,1956,4624,bleu
urbain,57,homme,supérieur,Groupe4,26.0,célibataire,0,owned,1,0,0,1,31734,sénior,1967,3249,bleu
urbain,28,homme,sans_niveau,Groupe3,5.0,célibataire,0,owned,0,0,1,0,9040,adulte,1996,784,vert
rural,39,homme,fondamental,Groupe2,13.0,marié,0,owned,1,1,0,0,9324,adulte,1985,1521,jaune
urbain,48,homme,secondaire,Groupe5,23.0,célibataire,1,other,0,0,0,0,28595,sénior,1976,2304,vert
rural,28,femme,sans_niveau,Groupe4,4.0,marié,0,owned,1,1,1,0,16231,adulte,1996,784,vert
urbain,18,homme,,Groupe5,0.0,célibataire,0,rented,0,0,0,1,14733,jeune,2006,324,rouge
urbain,51,homme,secondaire,Groupe2,21.0,divorcé,1,owned,0,1,1,1,41201,sénior,1973,2601,jaune
urbain,42,femme,secondaire,Groupe2,17.0,célibataire,0,other,0,0,1,1,11511,adulte,1982,1764,bleu
urbain,39,femme,,Groupe6,16.0,célibataire,1,owned,0,0,1,0,13632,adulte,1985,1521,bleu
urbain,51,femme,secondaire,Groupe2,22.0,divorcé,1,owned,0,1,1,1,13401,sénior,1973,2601,rouge
rural,18,homme,fondamental,Groupe6,0.0,marié,1,owned,1,1,1,0,2122,jeune,2006,324,vert
urbain,31,homme,secondaire,Groupe6,7.0,marié,1,rented,0,3,1,0,5894,adulte,1993,961,bleu
urbain,70,femme,sans_niveau,Groupe6,34.0,célibataire,0,rented,0,0,0,1,17631,âgé,1954,4900,vert
urbain,43,femme,secondaire,Groupe6,15.0,célibataire,0,owned,0,1,0,0,44643,adulte,1981,1849,vert
urbain,44,homme,secondaire,Groupe6,18.0,célibataire,1,owned,0,2,0,1,12941,adulte,1980,1936,vert
urbain,36,homme,sans_niveau,Groupe6,18.0,célibataire,0,rented,0,1,0,0,4947,adulte,1988,1296,vert
rural,18,homme,,Groupe3,0.0,marié,0,owned,0,0,1,1,1980,jeune,2006,324,rouge
urbain,22,homme,sans_niveau,Groupe5,4.0,célibataire,0,owned,0,2,0,0,4483,jeune,2002,484,jaune
urbain,48,femme,sans_niveau,Groupe2,19.0,marié,1,rented,0,3,0,1,27424,sénior,1976,2304,jaune
urbain,26,homme,fondamental,Groupe4,4.0,divorcé,1,rented,1,0,0,0,9774,adulte,1998,676,vert
urbain,32,homme,secondaire,Groupe2,6.0,célibataire,1,rented,0,2,0,1,26777,adulte,1992,1024,vert
urbain,39,homme,secondaire,Groupe5,13.0,marié,1,rented,0,0,0,0,14084,adulte,1985,1521,bleu
urbain,20,homme,sans_niveau,Groupe2,2.0,célibataire,1,owned,0,1,0,1,17261,jeune,2004,400,jaune
rural,18,homme,,Groupe6,0.0,divorcé,1,owned,1,1,1,1,686,jeune,2006,324,vert
urbain,34,homme,fondamental,Groupe1,9.0,veuf,0,other,0,2,0,1,10828,adulte,1990,1156,vert
rural,29,homme,secondaire,Groupe3,4.0,marié,1,owned,0,2,1,0,11235,adulte,1995,841,vert
urbain,38,homme,fondamental,Groupe6,16.0,veuf,1,rented,0,0,1,1,21722,adulte,1986,1444,vert
rural,18,homme,fondamental,Groupe5,0.0,divorcé,1,owned,1,0,0,0,2043,jeune,2006,324,bleu
rural,26,homme,secondaire,Groupe5,,marié,0,owned,1,1,1,1,3490,adulte,1998,676,rouge
urbain,45,homme,fondamental,Groupe5,21.0,célibataire,0,owned,0,1,1,0,32379,adulte,1979,2025,rouge
urbain,70,femme,supérieur,Groupe2,37.0,marié,1,rented,0,4,1,1,76452,âgé,1954,4900,vert
urbain,36,femme,fondamental,Groupe3,10.0,marié,1,rented,1,2,1,0,29753,adulte,1988,1296,bleu
urbain,45,femme,sans_niveau,Groupe5,,célibataire,1,other,0,0,1,0,20222,adulte,1979,2025,jaune
urbain,42,homme,sans_niveau,Groupe1,10.0,célibataire,1,rented,0,2,1,1,57110,adulte,1982,1764,jaune
rural,39,homme,sans_niveau,Groupe6,16.0,marié,1,owned,0,2,1,0,1549,adulte,1985,1521,rouge
urbain,45,homme,fondamental,Groupe6,18.0,célibataire,1,owned,0,2,1,0,10688,adulte,1979,2025,vert
urbain,20,homme,secondaire,Groupe4,0.0,veuf,0,owned,1,1,0,0,16162,jeune,2004,400,bleu
rural,29,homme,fondamental,Groupe1,8.0,marié,0,owned,0,2,0,1,3632,adulte,1995,841,bleu
rural,38,homme,fondamental,Groupe3,11.0,marié,1,owned,1,5,1,0,18957,adulte,1986,1444,vert
urbain,20,femme,sans_niveau,Groupe1,0.0,marié,0,rented,0,0,1,1,4981,jeune,2004,400,rouge
rural,41,femme,fondamental,Groupe1,15.0,célibataire,0,owned,0,0,1,1,8270,adulte,1983,1681,rouge
rural,18,femme,secondaire,Groupe4,0.0,marié,1,owned,1,1,1,1,4301,jeune,2006,324,rouge
urbain,47,femme,,Groupe3,21.0,marié,0,rented,0,1,1,0,49404,sénior,1977,2209,jaune
urbain,32,femme,sans_niveau,Groupe6,,divorcé,1,owned,0,1,0,1,6094,adulte,1992,1024,jaune
rural,45,homme,sans_niveau,Groupe6,19.0,veuf,0,owned,1,1,1,0,718,adulte,1979,2025,vert
rural,49,homme,secondaire,Groupe2,21.0,marié,0,owned,1,1,1,0,13351,sénior,1975,2401,vert
urbain,56,femme,secondaire,Groupe2,22.0,célibataire,1,owned,0,0,1,1,52195,sénior,1968,3136,bleu
urbain,39,homme,fondamental,Groupe2,13.0,célibataire,0,owned,0,0,1,1,34283,adulte,1985,1521,bleu
rural,18,homme,sans_niveau,Groupe3,0.0,célibataire,0,rented,1,0,1,0,5790,jeune,2006,324,jaune
rural,18,femme,secondaire,Groupe5,0.0,divorcé,0,rented,1,1,1,0,845,jeune,2006,324,bleu
rural,18,homme,secondaire,Groupe1,0.0,célibataire,0,other,1,2,1,1,2977,jeune,2006,324,vert
rural,45,femme,sans_niveau,Groupe5,15.0,célibataire,1,other,0,0,1,0,891,adulte,1979,2025,jaune
urbain,18,homme,supérieur,Groupe4,0.0,célibataire,1,owned,0,0,0,0,12301,jeune,2006,324,jaune
rural,31,homme,fondamental,Groupe5,13.0,célibataire,1,rented,1,3,0,0,5415,adulte,1993,961,jaune
rural,28,femme,secondaire,Groupe5,7.0,divorcé,0,rented,1,0,1,0,1661,adulte,1996,784,vert
rural,40,femme,sans_niveau,Groupe2,14.0,veuf,0,owned,1,3,1,1,34979,adulte,1984,1600,jaune
urbain,45,homme,secondaire,Groupe5,18.0,célibataire,1,owned,0,0,0,0,21316,adulte,1979,2025,rouge
rural,36,femme,secondaire,Groupe5,12.0,marié,1,owned,1,1,0,0,15773,adulte,1988,1296,bleu
urbain,47,homme,secondaire,Groupe3,23.0,divorcé,0,owned,0,1,1,1,34556,sénior,1977,2209,rouge
urbain,18,homme,fondamental,Groupe2,0.0,célibataire,1,owned,1,1,0,1,18657,jeune,2006,324,bleu
urbain,50,homme,supérieur,Groupe5,21.0,célibataire,1,rented,0,0,0,0,42016,sénior,1974,2500,bleu
urbain,36,homme,fondamental,Groupe4,12.0,célibataire,0,other,0,0,0,0,27190,adulte,1988,1296,rouge
urbain,46,femme,secondaire,Groupe5,20.0,célibataire,0,rented,0,2,0,0,8848,sénior,1978,2116,rouge
rural,27,femme,secondaire,Groupe3,9.0,célibataire,0,owned,1,1,1,1,6847,adulte,1997,729,bleu
rural,18,homme,secondaire,Groupe1,0.0,marié,0,owned,0,2,0,1,23122,jeune,2006,324,jaune
rural,44,femme,secondaire,Groupe1,22.0,célibataire,1,rented,1,0,1,1,2044,adulte,1980,1936,bleu
rural,32,homme,supérieur,Groupe2,11.0,marié,0,owned,1,1,0,1,4595,adulte,1992,1024,rouge
urbain,53,homme,supérieur,Groupe5,21.0,marié,1,rented,1,0,1,0,26492,sénior,1971,2809,jaune
urbain,41,femme,supérieur,Groupe5,15.0,divorcé,1,other,0,1,0,0,18818,adulte,1983,1681,rouge
urbain,70,homme,secondaire,Groupe5,34.0,célibataire,1,rented,0,2,1,0,14707,âgé,1954,4900,rouge
urbain,54,homme,fondamental,Groupe1,24.0,marié,1,rented,0,1,1,1,36052,sénior,1970,2916,rouge
urbain,31,femme,fondamental,Groupe1,11.0,marié,1,owned,0,0,1,1,18276,adulte,1993,961,jaune
urbain,18,homme,,Groupe2,0.0,célibataire,0,owned,0,0,0,1,12188,jeune,2006,324,jaune
urbain,21,femme,fondamental,Groupe4,3.0,célibataire,1,owned,0,0,0,0,32989,jeune,2003,441,vert
urbain,20,femme,supérieur,Groupe5,0.0,célibataire,1,rented,0,1,0,0,20440,jeune,2004,400,jaune
urbain,27,femme,fondamental,Groupe4,8.0,célibataire,0,owned,0,1,0,0,17039,adulte,1997,729,rouge
urbain,33,homme,secondaire,Groupe4,9.0,célibataire,1,owned,0,1,0,1,6981,adulte,1991,1089,bleu
rural,39,femme,sans_niveau,Groupe2,8.0,marié,0,other,0,2,1,1,4599,adulte,1985,1521,bleu
urbain,55,femme,fondamental,Groupe1,26.0,marié,1,owned,0,0,0,1,34939,sénior,1969,3025,bleu
urbain,21,homme,supérieur,Groupe3,3.0,célibataire,1,rented,0,1,0,1,27841,jeune,2003,441,rouge
urbain,18,femme,supérieur,Groupe1,0.0,divorcé,1,,0,1,1,0,17448,jeune,2006,324,bleu
rural,47,homme,secondaire,Groupe3,22.0,marié,0,owned,1,1,0,1,13357,sénior,1977,2209,rouge
urbain,54,homme,fondamental,Groupe2,26.0,marié,0,other,0,2,0,1,13869,sénior,1970,2916,rouge
urbain,27,femme,sans_niveau,Groupe3,9.0,célibataire,0,rented,0,2,0,0,65005,adulte,1997,729,bleu
urbain,50,homme,fondamental,Groupe5,22.0,veuf,1,rented,0,0,0,1,30884,sénior,1974,2500,jaune
rural,46,femme,fondamental,Groupe5,21.0,veuf,1,,1,2,1,1,2499,sénior,1978,2116,bleu
rural,18,femme,secondaire,Groupe5,0.0,marié,1,owned,1,4,1,0,1638,jeune,2006,324,vert
urbain,25,homme,secondaire,Groupe5,6.0,veuf,0,rented,0,3,0,0,8282,jeune,1999,625,bleu
rural,27,homme,supérieur,Groupe6,5.0,célibataire,0,other,1,1,1,0,7172,adulte,1997,729,bleu
urbain,64,homme,sans_niveau,Groupe3,36.0,marié,0,owned,0,2,1,0,33773,âgé,1960,4096,jaune
urbain,42,femme,fondamental,Groupe3,12.0,marié,1,rented,0,3,0,1,12510,adulte,1982,1764,bleu
urbain,27,femme,fondamental,Groupe4,6.0,marié,0,owned,0,3,1,0,5153,adulte,1997,729,rouge
urbain,24,femme,supérieur,Groupe5,5.0,marié,1,rented,0,2,0,0,23179,jeune,2000,576,rouge
rural,18,homme,supérieur,Groupe3,0.0,marié,1,owned,1,1,1,0,16858,jeune,2006,324,vert
rural,50,homme,secondaire,Groupe2,21.0,marié,0,owned,0,3,1,1,6928,sénior,1974,2500,jaune
urbain,40,homme,secondaire,Groupe6,15.0,marié,0,rented,0,3,1,0,22204,adulte,1984,1600,jaune
urbain,44,homme,supérieur,Groupe5,19.0,célibataire,1,rented,0,1,1,1,23287,adulte,1980,1936,jaune
urbain,18,femme,,Groupe1,0.0,veuf,1,owned,0,1,0,1,16481,jeune,2006,324,bleu
urbain,46,femme,secondaire,Groupe6,21.0,marié,1,rented,0,2,0,0,20740,sénior,1978,2116,jaune
rural,31,femme,secondaire,Groupe4,9.0,marié,0,owned,1,1,1,1,1675,adulte,1993,961,jaune
rural,24,homme,supérieur,Groupe5,1.0,célibataire,0,owned,0,0,1,0,3487,jeune,2000,576,jaune
urbain,42,femme,secondaire,Groupe3,15.0,célibataire,1,other,0,0,1,0,20820,adulte,1982,1764,bleu
urbain,18,homme,secondaire,Groupe6,0.0,marié,1,rented,0,4,1,0,4937,jeune,2006,324,rouge
rural,37,femme,sans_niveau,Groupe6,14.0,célibataire,1,other,1,1,0,1,3288,adulte,1987,1369,vert
urbain,31,homme,secondaire,Groupe5,5.0,célibataire,1,rented,0,0,1,1,10256,adulte,1993,961,vert
rural,51,homme,secondaire,Groupe5,24.0,marié,0,owned,1,1,1,1,23730,sénior,1973,2601,jaune
urbain,48,homme,secondaire,Groupe2,16.0,célibataire,1,rented,0,2,0,1,86388,sénior,1976,2304,rouge
urbain,36,femme,fondamental,Groupe5,11.0,marié,1,owned,0,2,0,0,615,adulte,1988,1296,bleu
urbain,39,homme,fondamental,Groupe2,14.0,marié,1,rented,0,2,0,1,25426,adulte,1985,1521,bleu
urbain,43,homme,supérieur,Groupe4,,marié,1,rented,0,2,0,0,69610,adulte,1981,1849,jaune
urbain,34,homme,secondaire,Groupe5,12.0,marié,0,rented,0,1,0,0,21362,adulte,1990,1156,rouge
rural,22,femme,secondaire,Groupe3,4.0,célibataire,1,owned,1,0,0,0,2146,jeune,2002,484,rouge
rural,27,homme,secondaire,Groupe3,5.0,marié,0,owned,1,1,1,1,9308,adulte,1997,729,rouge
urbain,18,femme,supérieur,Groupe3,0.0,célibataire,1,owned,0,1,1,0,9834,jeune,2006,324,vert
urbain,48,femme,secondaire,Groupe4,21.0,célibataire,1,rented,0,0,1,0,32119,sénior,1976,2304,rouge
rural,40,femme,sans_niveau,Groupe2,15.0,marié,1,owned,0,1,1,0,2127,adulte,1984,1600,rouge
rural,28,femme,fondamental,Groupe6,4.0,marié,1,owned,0,0,0,1,1077,adulte,1996,784,vert
urbain,24,femme,,Groupe2,1.0,marié,1,owned,0,1,0,0,13931,jeune,2000,576,vert
rural,38,femme,supérieur,Groupe6,14.0,divorcé,1,other,1,1,1,0,4656,adulte,1986,1444,rouge
rural,18,homme,secondaire,Groupe6,0.0,marié,1,owned,0,1,0,0,1763,jeune,2006,324,jaune
urbain,18,homme,secondaire,Groupe3,0.0,marié,1,owned,0,2,1,0,6636,jeune,2006,324,jaune
urbain,34,homme,fondamental,Groupe5,8.0,célibataire,1,rented,0,0,1,0,25740,adulte,1990,1156,bleu
urbain,70,femme,sans_niveau,Groupe1,36.0,célibataire,1,owned,0,0,0,1,47026,âgé,1954,4900,bleu
urbain,41,homme,fondamental,Groupe4,15.0,célibataire,1,owned,0,2,0,0,31930,adulte,1983,1681,vert
rural,37,homme,secondaire,Groupe4,4.0,veuf,0,owned,1,1,1,0,4338,adulte,1987,1369,vert
urbain,18,femme,secondaire,Groupe3,0.0,célibataire,1,owned,1,0,1,0,6458,jeune,2006,324,vert
rural,21,femme,fondamental,Groupe1,1.0,célibataire,0,owned,1,0,0,0,7595,jeune,2003,441,vert
urbain,55,homme,,Groupe1,25.0,marié,1,rented,0,1,0,1,78086,sénior,1969,3025,vert
urbain,28,homme,sans_niveau,Groupe4,5.0,célibataire,1,other,0,1,1,0,8905,adulte,1996,784,jaune
rural,36,femme,supérieur,Groupe3,,célibataire,0,,1,0,1,0,27090,adulte,1988,1296,bleu
urbain,43,homme,secondaire,Groupe5,13.0,divorcé,1,owned,0,1,1,1,17952,adulte,1981,1849,bleu
